ImageId,EncodedPixels
test_mask_12,19845 9 20088 22 20336 25 20585 26 20832 29 21080 31 21329 32 21579 33 21829 34 22076 37 22324 39 22572 42 22821 43 23071 43 23319 46 23566 48 23815 49 24064 49 24314 49 24563 49 24813 48 25062 44 25311 40 25560 32 25809 31 26059 29 26308 28 26558 21 26807 21 27056 20 27306 16 27556 14 27806 14 28055 14 28305 14 28555 14 28804 14 29053 15 29302 15 29552 15 29802 15 30052 15 30302 15 30552 15 30802 15 31052 15 31301 16 31551 16 31801 16 32051 16 32301 16 32551 17 32801 17 33051 17 33300 18 33550 17 33800 17 34050 16 34300 16 34550 16 34800 15 35050 15 35300 15 35550 15 35801 15 36051 16 36301 16 36551 16 36801 17 37051 17 37302 16 37552 16 37802 16 38052 16 38303 14 38553 14 38804 13 39055 12 39306 12 39556 12 39807 11 40058 11 40310 9 40561 8 40812 8 41063 8 41314 7 41564 7 41814 8 42065 8 42316 10 42567 11 42818 11 43071 9 43321 9 43572 10 43824 10 44076 10 44328 15 44344 2 44579 19 44830 20 45087 17 45339 15 45596 3
test_mask_13,12100 3 12346 14 12587 6 12594 17 12836 25 13082 34 13328 38 13577 39 13825 41 14073 43 14322 44 14571 45 14820 46 15068 48 15316 50 15564 52 15811 56 16058 60 16306 62 16556 63 16805 65 17055 66 17303 70 17550 74 17799 75 18048 76 18297 77 18547 78 18795 80 19045 80 19294 81 19377 2 19382 2 19542 79 19792 74 20041 59 20102 10 20291 52 20540 44 20790 40 21040 39 21289 38 21539 36 21789 35 22039 35 22288 35 22538 35 22788 34 23038 34 23288 34 23537 35 23787 35 24037 35 24287 36 24537 36 24786 37 25036 37 25286 37 25536 37 25786 37 26036 36 26286 36 26536 36 26786 36 27036 35 27286 35 27536 34 27786 34 27905 3 28036 34 28150 8 28286 34 28400 9 28536 34 28649 11 28786 33 28899 12 29036 33 29149 13 29286 32 29397 16 29536 31 29646 16 29786 31 29896 16 30036 31 30146 16 30287 29 30396 16 30537 29 30646 15 30787 28 30896 15 31037 28 31146 15 31288 27 31396 15 31539 26 31646 15 31789 26 31896 15 32039 26 32146 16 32290 25 32396 16 32540 25 32646 16 32790 25 32896 16 33040 25 33146 16 33290 25 33396 17 33541 24 33645 17 33791 24 33895 17 34042 22 34145 17 34292 22 34395 17 34543 21 34645 16 34793 21 34895 16 35044 20 35145 16 35296 18 35395 16 35547 17 35644 18 35798 16 35894 18 36048 17 36144 19 36298 17 36394 19 36549 16 36644 19 36800 16 36894 20 37051 15 37144 20 37302 15 37395 20 37553 15 37646 19 37803 15 37897 18 38055 14 38149 16 38305 14 38399 16 38556 14 38650 15 38807 13 38900 15 39060 11 39154 8 39312 13 39406 5 39563 16 39813 17 40063 19 40314 20 40564 21 40816 20 41070 15 41321 14 41571 14 41821 13 42072 12 42322 12
test_mask_14,15343 1 15577 18 15821 31 16067 44 16314 49 16562 52 16808 57 17056 60 17306 61 17555 63 17804 64 18053 64 18302 65 18552 64 18801 64 19051 64 19300 64 19548 63 19798 58 20048 51 20297 35 20547 32 20796 30 21046 28 21295 27 21543 28 21793 28 22042 28 22292 28 22541 28 22791 27 23040 28 23290 27 23540 27 23789 28 24039 27 24288 28 24538 28 24788 28 25037 29 25286 29 25536 29 25786 29 26036 29 26286 29 26536 29 26786 28 27035 29 27285 29 27535 29 27785 29 28034 30 28284 30 28534 30 28784 30 29034 31 29284 31 29534 31 29784 31 30034 31 30284 31 30534 31 30785 31 31035 31 31285 31 31535 30 31784 31 32034 31 32284 31 32534 31 32784 30 33034 30 33285 29 33535 29 33785 29 34035 29 34285 29 34536 28 34786 28 35036 28 35286 28 35537 27 35787 27 36037 27 36288 26 36538 26 36788 26 37039 26 37290 25 37540 25 37790 26 38040 26 38291 25 38541 26 38792 25 39044 24 39295 24 39546 23 39796 24 40047 24 40298 23 40548 24 40798 25 41050 27 41301 28 41331 1 41333 6 41553 50 41804 52 42055 53 42306 54 42556 55 42807 54 43061 50 43313 48 43564 47 43821 40 44075 12 44088 23 44328 3 44332 1 44341 7 44355 5 44607 3
test_mask_15,6140 2 6155 2 6160 1 6163 2 6168 5 6387 28 6416 7 6635 38 6883 42 7126 51 7376 53 7624 56 7858 2 7865 66 7953 1 8106 75 8201 7 8355 76 8434 4 8450 12 8603 78 8682 11 8699 13 8848 99 8948 18 9095 124 9338 132 9582 139 9828 144 9998 3 10076 149 10233 2 10241 2 10248 3 10323 154 10480 5 10490 3 10499 2 10572 164 10738 5 10820 166 10987 6 11068 175 11315 178 11564 179 11813 188 12062 189 12309 192 12556 195 12805 196 13055 196 13303 198 13551 200 13799 202 14048 203 14298 203 14548 203 14797 204 15046 205 15295 206 15544 207 15794 207 16043 208 16293 208 16542 185 16729 14 16745 6 16791 183 16980 12 16996 5 17040 172 17213 7 17231 10 17248 3 17290 172 17465 5 17482 7 17500 1 17540 171 17789 171 18039 171 18289 171 18539 171 18789 170 19039 170 19288 166 19538 133 19675 29 19787 110 19911 1 19915 3 19924 5 19931 15 20037 105 20176 2 20183 6 20287 103 20436 2 20537 101 20787 98 21037 97 21287 96 21537 93 21787 92 22037 92 22287 91 22536 91 22786 91 23036 90 23286 90 23536 84 23786 80 24036 78 24286 76 24537 73 24787 72 25037 71 25287 69 25536 69 25787 67 26037 66 26287 66 26537 65 26787 64 27037 64 27287 63 27537 62 27787 61 28037 61 28287 60 28537 59 28787 59 29037 58 29287 58 29538 57 29788 56 30038 56 30289 54 30539 53 30789 51 31039 49 31290 47 31540 47 31790 47 32040 47 32291 46 32542 45 32792 45 33043 44 33294 43 33545 42 33795 41 34047 38 34297 38 34548 36 34798 36 35049 34 35301 32 35435 6 35552 32 35684 9 35802 32 35934 9 36053 32 36183 11 36305 30 36433 12 36555 31 36682 13 36806 30 36931 14 37057 30 37181 15 37309 29 37431 15 37560 31 37681 16 37812 32 37931 23 38063 35 38181 23 38315 43 38431 23 38567 44 38680 24 38820 43 38930 24 39071 44 39176 28 39322 44 39424 30 39573 44 39673 31 39826 51 39915 4 39920 1 39922 32 40078 51 40165 30 40198 6 40330 51 40415 30 40450 4 40587 46 40664 28 40702 2 40840 44 40912 26 41093 44 41161 27 41345 44 41408 30 41599 40 41658 30 41853 37 41908 29 42106 34 42142 1 42157 29 42361 30 42392 1 42407 28 42614 29 42656 13 42673 9 42867 25 42906 13 42924 7 43119 22 43155 25 43371 16 43388 1 43411 1 43417 6
test_mask_16,17610 8 17859 17 18107 19 18354 23 18577 3 18595 7 18603 26 18842 40 18889 2 19074 4 19080 1 19093 41 19136 6 19163 2 19322 1 19324 4 19345 6 19352 43 19412 3 19570 9 19603 13 19618 35 19657 8 19818 11 19853 4 19877 28 19907 9 20067 10 20129 26 20159 4 20316 8 20381 21 20565 5 20634 14 20814 5 20884 13 21064 4 21134 11 21314 3 21561 6 21809 8 22057 9 22306 10 22551 14 22798 17 23048 15 23298 14 23548 14 23798 13 24047 13 24297 12 24547 11 24797 10 25047 9 25297 8 25547 8 25797 8 26046 8 26296 8 26545 9 26795 8 27044 9 27295 7 27538 1 27547 5 27788 2 27797 4 28037 3 28048 3 28287 3 28298 3 28535 5 28548 2 28785 5 29035 5 29284 6 29298 1 29533 7 29783 7 30033 7 30046 1 30283 7 30296 1 30533 7 30544 2 30782 7 30794 2 31033 4 32283 2 32533 3 32782 4 43089 9 43341 7 43593 4
test_mask_17,2978 9 3220 20 3421 1 3437 7 3456 35 3669 4 3686 10 3705 37 3916 7 3936 10 3954 38 4162 3 4166 7 4206 36 4410 13 4456 35 4646 9 4660 13 4708 30 4862 8 4883 9 4893 14 4910 12 4960 25 5105 20 5129 28 5159 14 5214 19 5353 54 5409 14 5466 12 5602 70 5720 3 5724 1 5851 72 5970 6 6098 75 6220 7 6347 76 6471 6 6479 6 6596 78 6723 1 6728 7 6748 3 6845 80 6978 8 6996 5 7077 2 7095 81 7227 14 7245 6 7327 2 7344 83 7478 23 7576 3 7594 83 7728 23 7824 13 7838 89 7953 1 7977 24 8073 103 8202 2 8227 24 8323 103 8452 2 8477 24 8572 103 8702 2 8727 24 8813 110 8952 2 8977 24 9062 111 9202 2 9227 24 9309 114 9451 3 9477 24 9556 117 9702 2 9727 24 9804 119 9953 1 9975 26 10053 120 10203 1 10225 26 10303 120 10453 1 10475 26 10552 122 10725 26 10802 123 10976 25 11052 124 11225 26 11302 125 11476 25 11552 125 11726 25 11798 128 11960 3 11964 1 11971 30 12048 125 12221 30 12297 126 12470 31 12547 126 12720 31 12795 128 12970 31 13045 126 13219 32 13293 122 13469 32 13540 125 13719 32 13790 125 13966 35 14040 128 14215 36 14289 129 14464 37 14538 131 14714 37 14787 132 14963 38 15037 132 15213 38 15285 134 15463 38 15534 134 15712 39 15783 133 15960 41 16033 133 16167 1 16209 42 16282 133 16423 1 16458 43 16532 133 16673 1 16707 44 16781 134 16923 3 16956 45 17031 133 17173 4 17203 1 17205 46 17280 133 17423 4 17452 49 17530 132 17706 45 17780 130 17957 44 18030 128 18207 44 18280 127 18458 43 18530 126 18709 42 18780 123 18960 41 19030 120 19211 40 19281 118 19462 39 19531 113 19712 39 19782 109 19965 36 20031 104 20220 31 20279 1 20281 100 20473 28 20527 98 20727 24 20775 93 20978 23 21025 91 21230 21 21274 89 21483 18 21524 86 21735 16 21774 83 21986 15 22024 75 22240 11 22274 71 22493 8 22524 68 22744 7 22774 65 22994 7 23023 64 23246 5 23273 63 23523 60 23772 59 24022 57 24272 57 24521 56 24771 54 25020 53 25270 52 25520 51 25770 49 26020 47 26270 46 26519 46 26769 45 27019 45 27269 44 27519 44 27769 44 28018 44 28268 44 28517 45 28767 44 29017 44 29267 44 29517 43 29767 43 30017 43 30267 43 30517 43 30767 43 31018 41 31268 41 31519 40 31769 40 32019 40 32270 39 32520 39 32771 38 33021 38 33272 37 33522 37 33773 36 34023 37 34274 36 34524 36 34774 36 35025 35 35276 35 35527 35 35777 35 36027 35 36278 35 36528 35 36779 34 37030 34 37280 37 37531 37 37782 38 38032 39 38282 39 38533 39 38720 2 38783 41 38970 5 39037 41 39189 7 39198 30 39288 41 39437 44 39540 40 39684 50 39790 41 39933 13 39948 37 40040 43 40182 14 40198 37 40291 45 40431 15 40448 37 40543 45 40681 15 40700 36 40794 48 40931 14 40950 36 41047 48 41180 16 41199 42 41298 51 41426 20 41448 44 41549 54 41673 23 41698 45 41802 56 41923 23 41948 45 42054 64 42165 32 42198 46 42305 66 42407 40 42448 46 42556 68 42649 48 42698 47 42806 70 42893 104 43060 191 43311 190 43563 188 43813 188 44064 187 44316 185 44570 181 44822 179 45073 178 45324 177 45575 176 45826 175 46077 174 46329 172 46581 170 46834 167 47086 165 47337 164 47587 164 47839 162 48091 160 48342 159 48594 157 48856 145 49108 143 49359 142 49610 141 49861 140 50113 138 50364 137 50616 127 50745 6 50872 121 50999 2 51124 118 51375 115 51626 112 51879 36 51917 69 52134 30 52169 4 52185 4 52193 2 52198 38 52386 13 52402 6 52421 2 52451 35 52638 11 52654 3 52704 31 52954 31 53205 30 53456 30 53711 25 53962 24 54213 25 54464 26 54715 21 54967 11 54981 4 55218 9 55232 3 55468 9 55482 3 55719 6 55734 1
test_mask_18,16615 9 16861 15 17110 16 17354 23 17603 25 17852 26 18102 24 18352 24 18602 23 18851 22 19101 18 19351 12 42353 1 42602 8 42852 12 43102 14 43353 13 43603 12 43853 11 44104 10 44356 6 44608 3
test_mask_19,15837 7 15846 6 16079 14 16097 6 16329 13 16349 5 16575 17 16599 6 16822 18 16851 5 17068 20 17102 4 17314 24 17352 5 17564 24 17601 6 17614 4 17814 25 17851 7 18063 26 18102 5 18313 26 18352 5 18563 26 18603 3 18813 26 18853 2 19058 28 19087 3 19103 2 19307 17 19337 2 19555 15 19587 1 19804 15 20055 13 20305 12 20555 11 20805 10 21055 5 21306 4 21552 8 21801 8 22051 3 22302 1 23798 2 24048 2 24298 2 24548 1 24798 1 32556 1 32806 3 33056 3 33304 5 33554 6 33804 7 34054 7 34304 7 34554 8 34805 7 35055 7 35305 6 35556 5 35806 5 36056 4 36306 3 36314 2 36564 3 36814 5 37064 7 37313 9 37563 10 37814 11 38064 13 38314 15 38564 15 38814 16 39064 17 39317 15 39570 12 39821 11 40072 11 40322 11 40574 9 40826 7 41077 5 41328 2
test_mask_20,7327 2 7577 2 7823 13 8072 15 8108 2 8140 1 8321 16 8340 5 8358 2 8389 3 8564 38 8606 4 8638 4 8812 40 8856 4 8887 5 9059 44 9105 5 9137 6 9307 46 9354 7 9387 9 9556 55 9640 8 9649 8 9803 64 9891 16 10051 67 10134 1 10136 1 10141 17 10300 68 10384 27 10549 69 10634 30 10798 70 10884 31 11046 72 11134 31 11295 73 11383 39 11543 74 11634 38 11790 76 11882 41 12039 76 12132 41 12288 77 12383 40 12537 78 12634 39 12786 79 12886 37 13034 81 13139 34 13283 82 13392 23 13419 3 13532 83 13643 2 13649 16 13666 7 13780 85 13892 5 13899 26 14029 87 14142 4 14149 27 14278 89 14393 1 14399 27 14527 90 14649 28 14776 92 14899 28 15025 93 15149 29 15275 93 15400 28 15524 96 15650 29 15774 97 15900 28 16024 98 16151 26 16274 98 16404 23 16523 99 16657 19 16773 99 16914 11 17023 98 17169 5 17273 98 17522 99 17772 98 18022 97 18273 96 18523 95 18773 95 19023 94 19273 94 19524 91 19774 90 20024 89 20274 89 20525 87 20775 53 20829 32 21025 51 21084 27 21276 48 21337 23 21526 47 21587 2 21597 11 21775 47 22025 47 22275 47 22525 47 22775 47 23024 47 23274 47 23523 47 23773 46 24023 46 24272 46 24522 46 24772 45 25022 45 25272 44 25522 44 25771 45 26021 45 26271 45 26521 45 26771 45 27021 45 27271 45 27521 46 27771 46 28021 47 28271 48 28522 48 28774 47 29024 47 29274 49 29519 1 29524 50 29768 56 30017 58 30267 58 30517 59 30769 58 31021 56 31267 62 31519 61 31768 62 32022 59 32272 60 32522 62 32774 61 33024 62 33273 64 33524 63 33774 64 34025 63 34275 64 34525 65 34775 65 35028 64 35280 64 35531 64 35781 64 36032 63 36282 63 36532 64 36782 65 37032 66 37283 66 37534 66 37784 67 38035 66 38286 66 38536 66 38787 65 39039 63 39290 63 39540 63 39790 63 40040 63 40291 62 40542 60 40794 58 41045 58 41296 57 41547 60 41799 60 42052 62 42305 62 42372 4 42556 62 42620 6 42809 59 42870 6 43065 52 43123 3 43316 49 43568 46 43820 43 44072 39 44323 37 44575 27 44826 23 45077 18 45327 18 45578 16 45831 13 46083 8
test_mask_21,18093 2 18323 14 18338 10 18569 31 18815 35 19058 41 19306 21 19329 19 19555 16 19584 1 19587 10 19804 17 19833 2 19836 11 20053 18 20083 1 20087 10 20303 17 20331 3 20337 9 20552 18 20581 3 20587 9 20801 19 20831 1 20833 1 20837 9 21051 19 21081 1 21087 8 21300 20 21337 1 21549 21 21798 22 22048 21 22298 21 22548 20 22798 20 23048 19 23297 18 23547 17 23796 18 24046 18 24297 17 24547 17 24797 16 25047 17 25297 17 25547 18 25798 17 26048 17 26298 17 26548 17 26798 17 27050 15 27299 17 27548 18 27798 18 28048 18 28298 18 28548 18 28798 18 29048 19 29298 19 29547 20 29797 20 30046 21 30296 21 30546 21 30795 21 31045 22 31295 22 31545 22 31795 22 32045 22 32295 22 32545 22 32795 23 33045 23 33295 23 33545 22 33796 21 34046 21 34296 21 34546 20 34797 19 35047 19 35297 19 35547 19 35797 20 36047 20 36298 19 36548 19 36798 19 37047 21 37297 20 37546 21 37796 21 38046 21 38296 20 38546 20 38795 20 39046 19 39297 19 39547 20 39798 19 40048 20 40300 20 40552 18 40804 18 40825 1 41054 8 41064 6 41071 8 41304 16 41321 9 41555 26 41805 27 42055 27 42305 29 42556 6 42563 22 42806 4 42814 21 43074 23 43332 1 43334 2 43337 10 43588 9 43841 6 44872 1
test_mask_22,14837 8 15086 9 15332 14 15579 20 15826 24 16072 29 16318 34 16564 38 16813 39 17059 44 17306 47 17555 54 17800 60 18046 66 18294 71 18541 77 18790 78 19039 79 19287 81 19535 82 19783 82 20032 82 20282 80 20531 79 20780 76 21029 73 21278 71 21528 68 21777 68 22026 69 22275 70 22525 69 22774 70 23023 69 23272 67 23522 65 23771 66 24021 65 24270 66 24520 65 24770 65 25019 64 25269 63 25518 63 25768 62 26018 62 26268 62 26518 62 26768 60 27018 59 27267 58 27517 58 27767 58 28016 60 28266 60 28515 61 28764 61 29013 62 29263 63 29511 66 29761 66 30010 68 30259 70 30509 71 30757 73 31006 74 31257 74 31507 75 31757 76 32007 77 32257 78 32507 79 32757 80 33007 80 33257 80 33506 81 33756 81 34006 82 34255 83 34505 83 34755 83 35005 84 35255 84 35506 85 35757 84 36008 84 36258 84 36509 83 36759 83 37009 83 37259 84 37509 84 37759 85 38009 85 38259 86 38509 86 38759 86 39010 86 39261 85 39511 85 39762 84 40012 84 40262 84 40513 83 40763 83 41016 83 41266 85 41517 91 41767 93 42017 94 42268 93 42518 94 42769 94 43020 94 43271 94 43522 93 43773 93 44025 92 44276 95 44372 1 44528 98 44779 100 45030 99 45281 94 45376 1 45532 90 45782 83 46034 77 46286 74 46539 70 46790 67 47042 64 47295 61 47547 59 47798 58 48049 57 48300 56 48551 55 48804 53 49055 52 49306 52 49557 51 49810 48 50065 39 50318 34 50571 31 50831 15 51090 5
test_mask_23,10335 2 10583 4 10819 1 10828 1 10831 6 11063 9 11073 15 11307 33 11556 35 11799 45 11847 7 11867 5 12048 46 12096 10 12115 10 12296 48 12346 12 12363 13 12381 2 12544 50 12596 13 12612 22 12793 51 12845 39 13041 52 13097 37 13290 53 13347 44 13540 102 13788 104 14036 107 14285 109 14534 111 14783 114 15032 117 15282 118 15531 126 15780 127 16030 127 16279 128 16529 128 16778 129 17028 130 17277 131 17526 132 17776 132 18026 132 18275 133 18525 133 18775 132 19025 129 19274 126 19523 63 19594 33 19773 60 19845 20 20022 58 20096 15 20272 56 20349 9 20521 54 20602 3 20770 52 21019 53 21268 53 21516 53 21765 52 22015 51 22264 51 22514 50 22763 51 23013 50 23262 51 23511 51 23761 50 24010 51 24259 52 24509 51 24758 52 25007 53 25255 54 25504 55 25754 55 26003 56 26253 56 26503 56 26753 56 27003 56 27252 57 27502 58 27752 59 28001 61 28251 61 28501 62 28751 62 29001 62 29251 62 29501 62 29751 62 30001 62 30251 62 30501 62 30751 62 31001 62 31251 61 31501 61 31751 61 32001 61 32251 61 32501 61 32751 61 33001 61 33251 61 33501 61 33751 61 34002 60 34252 60 34502 60 34752 61 35002 61 35252 61 35502 61 35752 61 36003 60 36253 60 36504 59 36755 58 37005 58 37254 59 37503 60 37753 60 38003 61 38253 61 38502 62 38752 62 39003 62 39254 62 39505 61 39756 60 40008 59 40259 58 40509 59 40759 59 41013 56 41263 57 41512 58 41762 59 42012 59 42262 60 42512 71 42587 7 42763 84 43012 90 43262 91 43512 94 43762 96 44012 97 44262 99 44513 100 44763 103 45013 106 45264 105 45515 105 45765 107 46016 108 46266 111 46517 111 46768 111 47018 112 47157 8 47269 112 47400 15 47519 113 47646 19 47770 113 47892 23 48020 145 48271 144 48521 144 48772 141 49023 139 49273 139 49523 138 49773 138 50024 136 50274 135 50524 134 50776 131 51027 123 51151 6 51279 121 51403 4 51529 120 51656 1 51780 119 52032 117 52282 114 52532 110 52784 108 53037 97 53135 7 53289 95 53385 7 53543 91 53636 6 53799 85 53887 4 54051 83 54138 3 54305 79 54389 2 54556 78 54808 68 55061 57 55120 6 55315 53 55570 47 55822 42 56073 38 56325 28 56355 6 56577 8 56592 3 56828 2
test_mask_24,11900 7 12149 9 12398 10 12646 14 12894 18 13142 20 13390 23 13637 28 13885 30 14134 31 14380 35 14626 39 14875 41 14917 6 15123 50 15372 51 15620 53 15869 56 16119 57 16368 60 16618 61 16867 63 17116 65 17363 68 17611 70 17861 77 18100 7 18110 78 18314 1 18345 93 18561 11 18573 1 18575 4 18581 6 18589 99 18808 131 19056 133 19306 133 19554 135 19801 70 19877 62 20049 57 20131 58 20298 50 20384 54 20547 39 20641 47 20795 39 20892 46 21044 37 21145 43 21292 37 21398 38 21540 39 21651 33 21790 38 21906 29 22039 37 22157 29 22288 37 22408 28 22537 36 22662 23 22786 36 22915 20 23035 36 23165 14 23284 37 23420 7 23533 36 23782 36 24032 35 24281 36 24531 35 24780 35 25029 36 25279 35 25528 36 25778 36 26028 35 26278 35 26528 35 26778 35 27027 36 27276 37 27525 37 27775 37 28024 38 28274 38 28523 38 28772 39 29021 40 29271 40 29520 40 29769 41 30019 41 30269 41 30518 41 30768 41 31018 41 31267 41 31517 42 31767 42 32017 42 32267 42 32517 42 32767 42 33018 41 33268 41 33518 42 33769 41 34019 41 34269 41 34519 42 34770 41 35020 42 35271 42 35521 42 35772 41 36022 42 36273 41 36523 41 36773 41 37000 1 37024 40 37248 3 37275 40 37497 4 37526 39 37747 4 37777 38 37997 4 38028 38 38247 4 38279 37 38497 4 38530 36 38748 3 38781 35 38998 3 39032 35 39248 3 39284 33 39497 4 39535 32 39747 4 39787 30 39962 2 39996 5 40040 28 40212 4 40247 4 40290 28 40462 5 40497 4 40540 28 40711 6 40747 4 40791 28 40957 1 40959 9 41042 29 41204 13 41293 28 41447 3 41454 12 41542 30 41697 1 41704 11 41793 30 41947 1 41954 11 42043 33 42197 1 42204 10 42293 35 42329 4 42337 2 42454 9 42543 51 42704 9 42794 53 42954 8 43044 58 43204 6 43295 59 43454 4 43546 65 43704 3 43796 69 43954 1 44047 71 44298 73 44548 75 44798 77 44900 6 44916 5 45049 75 45147 26 45300 73 45396 27 45551 71 45646 26 45801 69 45895 21 45917 5 46052 67 46145 20 46303 65 46395 20 46554 62 46644 21 46805 60 46893 28 47056 58 47142 31 47307 57 47391 32 47560 54 47635 38 47812 52 47884 39 48064 50 48132 41 48316 48 48380 43 48571 43 48629 44 48821 44 48876 55 49072 45 49126 55 49182 6 49324 107 49432 6 49576 112 49829 109 50083 105 50337 101 50587 101 50837 101 51089 99 51339 100 51591 98 51842 97 52092 97 52343 96 52594 95 52843 88 52933 6 53093 88 53183 6 53343 88 53433 6 53592 89 53684 5 53842 89 53934 4 54092 89 54185 3 54341 90 54436 2 54591 89 54842 8 54855 13 54870 6 54887 5 54893 6 54904 3 54912 3 54917 7 55092 9 55105 13 55121 5 55137 5 55154 3 55168 5 55342 8 55356 12 55371 5 55387 5 55404 3 55419 4 55592 8 55606 5 55622 4 55638 4 55655 2 55670 3 55842 8 55856 5 55872 4 55888 4 55905 2 55920 3 56093 7 56107 4 56122 4 56139 3 56155 2 56171 2 56343 6 56357 4 56372 4 56389 3 56406 1 56594 3 56609 1 56624 2 56640 1 56875 1 57125 1 57375 1 57625 1 57875 1 58124 1
test_mask_25,13810 7 13836 16 14058 46 14105 1 14307 52 14556 54 14806 54 15056 53 15305 54 15554 54 15801 56 16050 57 16299 57 16548 57 16798 56 17048 54 17296 50 17543 38 17790 36 18040 33 18289 27 18539 24 18789 23 19038 22 19287 22 19537 19 19787 18 20036 18 20286 17 20536 16 20786 14 21036 13 21285 12 21536 9 21786 9 22035 10 22285 10 22535 9 22785 9 23035 9 23284 10 23532 11 23782 11 24032 11 24282 11 24532 11 24781 11 25030 12 25279 13 25528 15 25777 16 26026 17 26275 18 26525 19 26774 20 27023 21 27273 22 27523 22 27772 23 28022 23 28272 23 28521 24 28771 24 29021 24 29271 25 29520 27 29770 27 30020 28 30269 29 30519 29 30769 29 31019 29 31269 29 31520 28 31770 28 32021 27 32271 27 32522 25 32772 25 33023 24 33275 22 33525 22 33776 21 34026 21 34276 21 34527 20 34777 20 35029 18 35281 16 35532 15 35782 15 36032 13 36282 13 36533 10 36784 8 37035 10 37286 12 37536 13 37786 13 38036 14 38287 13 38537 13 38787 14 39039 13 39290 13 39540 14 39790 15 40040 16 40290 17 40540 18 40791 19 41042 20 41293 20 41544 21 41794 25 42045 27 42296 27 42547 29 42797 31 43049 35 43299 37 43551 44 43802 45 44054 45 44305 45 44556 46 44807 45 45059 43 45310 42 45562 39 45815 34 46071 24 46326 19 46580 15
test_mask_26,15094 1 15341 6 15564 8 15573 7 15581 21 15807 49 16055 53 16304 54 16550 59 16797 63 17043 67 17291 69 17540 71 17788 73 18038 73 18289 73 18539 74 18789 75 19039 75 19289 76 19537 77 19787 75 20036 65 20286 62 20535 60 20784 56 21033 54 21283 53 21532 51 21782 50 22031 51 22280 51 22530 50 22779 51 23029 50 23278 51 23527 52 23777 52 24026 53 24276 53 24523 2 24526 53 24773 2 24776 53 25022 57 25272 56 25522 57 25772 57 26022 57 26272 57 26522 57 26772 57 27022 57 27272 58 27522 58 27772 58 28022 59 28272 59 28522 59 28772 59 29022 59 29272 59 29522 59 29772 58 30021 59 30271 58 30521 58 30771 58 31021 58 31271 56 31522 55 31773 53 32023 52 32274 51 32525 49 32775 48 33026 46 33277 44 33528 42 33778 41 34028 40 34278 40 34528 39 34779 38 35029 37 35280 35 35531 34 35781 34 36032 33 36282 33 36532 33 36782 33 37032 32 37283 32 37534 31 37785 30 38036 29 38287 28 38538 27 38789 26 39040 26 39291 25 39542 24 39793 24 40045 22 40296 22 40547 21 40798 21 41048 22 41298 23 41548 23 41798 23 42049 23 42299 23 42550 23 42800 24 43051 26 43302 26 43553 27 43803 30 44055 31 44306 31 44557 31 44809 30 45060 30 45310 31 45561 30 45812 29 46063 29 46313 29 46565 27 46817 21 46839 1 47069 16 47321 12 47573 8 47825 4 48077 2 48328 1
test_mask_27,15092 2 15336 9 15577 2 15580 15 15813 35 16061 39 16309 43 16556 47 16806 51 17055 55 17303 58 17551 61 17800 65 18048 67 18297 68 18544 72 18792 73 19040 76 19290 75 19539 74 19788 57 20037 40 20287 36 20537 29 20786 27 21036 26 21286 25 21535 25 21784 26 22034 25 22283 26 22533 25 22783 25 23032 25 23282 24 23531 25 23780 26 24029 27 24279 27 24528 27 24777 28 25026 29 25276 29 25525 30 25775 30 26024 31 26274 31 26524 31 26774 31 27024 30 27274 30 27524 31 27774 31 28024 31 28274 31 28524 32 28773 33 29023 33 29273 33 29523 34 29772 35 30022 35 30272 36 30521 37 30771 37 31021 38 31271 38 31521 38 31771 38 32021 38 32150 1 32271 38 32400 2 32521 38 32649 5 32772 37 32899 6 33022 37 33148 8 33271 38 33398 8 33521 38 33648 9 33771 38 33898 9 34021 38 34149 7 34272 37 34399 7 34522 37 34649 7 34772 37 34899 7 35022 38 35150 6 35272 38 35403 4 35522 38 35655 1 35772 38 36022 38 36272 39 36522 39 36772 39 37023 38 37273 38 37523 39 37773 39 38023 39 38273 40 38523 40 38773 40 39024 40 39276 40 39526 42 39777 43 40028 45 40278 48 40529 50 40779 56 41030 59 41281 59 41532 60 41783 60 41845 1 42034 65 42286 64 42538 63 42607 4 42789 72 43040 72 43290 74 43540 75 43790 76 44041 77 44291 79 44542 81 44793 81 44876 1 44878 1 44880 1 44884 1 45044 81 45126 10 45295 80 45376 11 45546 92 45799 89 46050 88 46302 86 46553 86 46806 83 47059 79 47323 61 47577 41 47619 12 47839 26 47872 5 48091 11 48107 3 48343 6 54078 1 54328 1
